session_id,window_id,window_start_sec,window_end_sec,phase,investigation_zone,heart_rate_bpm,rr_mean_ms,rmssd_ms,sdnn_ms,muse_delta_rel,muse_theta_rel,muse_alpha_rel,muse_beta_rel,muse_gamma_rel,muse_accel_mean_g,muse_accel_peak_g,bodycam_motion_score,bodycam_light_change_score,audio_rms_dbfs,audio_peak_dbfs,audio_transient_count,temperature_c,humidity_pct,environmental_noise_db,polar_signal_quality,muse_signal_quality,bodycam_signal_quality,artifact_flag
SITE_07_P07_A,SITE_07_P07_A_W123,1220,1230,during,zone_d,71.9,834.0,26.5,28.0,0.27186,0.20723,0.23624,0.23794,0.04674,0.0683,0.1891,0.1403,0.0314,-49.0,-36.3,0,25.4,60.2,38.6,0.9529,0.9288,0.9712,False
SITE_07_P07_A,SITE_07_P07_A_W124,1230,1240,during,zone_d,73.7,813.6,25.7,35.9,0.29167,0.18003,0.26238,0.21738,0.04854,0.0737,0.2793,0.1977,0.0862,-46.9,-37.9,0,25.3,59.5,35.6,0.9438,0.9542,0.9953,False
SITE_07_P07_A,SITE_07_P07_A_W125,1240,1250,during,zone_d,69.6,862.3,32.5,45.0,0.28014,0.19929,0.2337,0.22842,0.05845,0.0471,0.1424,0.1393,0.0777,-47.3,-32.9,0,25.1,59.6,35.7,0.9552,0.9155,0.9686,False
SITE_07_P07_A,SITE_07_P07_A_W126,1250,1260,during,zone_d,73.9,811.4,37.3,44.4,0.30435,0.18919,0.23853,0.22201,0.04592,0.0715,0.2062,0.0994,0.2016,-49.3,-39.8,0,25.1,59.8,33.4,0.9737,0.9076,0.9835,False
SITE_07_P07_A,SITE_07_P07_A_W127,1260,1270,during,zone_d,66.1,907.7,45.6,52.3,0.30493,0.19792,0.23572,0.22219,0.03924,0.0401,0.1582,0.0999,0.0386,-49.9,-38.9,0,25.1,59.7,34.6,0.989,0.9338,0.9825,False
SITE_07_P07_A,SITE_07_P07_A_W128,1270,1280,during,zone_d,67.7,886.7,30.0,42.5,0.2798,0.21428,0.24939,0.20599,0.05054,0.0467,0.21,0.1246,0.0608,-48.4,-33.8,0,25.1,59.8,34.2,0.9678,0.942,0.9947,False
SITE_07_P07_A,SITE_07_P07_A_W129,1280,1290,during,zone_d,72.2,831.3,40.8,50.2,0.26299,0.20986,0.26042,0.21907,0.04766,0.0559,0.2318,0.1012,0.1039,-47.7,-38.4,0,25.1,60.4,33.3,0.9236,0.9069,0.9712,False
SITE_07_P07_A,SITE_07_P07_A_W130,1290,1300,during,zone_d,67.8,885.0,42.5,51.0,0.30908,0.18211,0.26394,0.20038,0.04448,0.0273,0.1166,0.0993,0.0613,-50.4,-36.7,0,25.0,60.8,36.5,0.976,0.9227,0.9659,False
SITE_07_P07_A,SITE_07_P07_A_W131,1300,1310,during,zone_d,71.2,843.3,41.3,49.1,0.28723,0.18282,0.25002,0.22829,0.05164,0.0509,0.1329,0.0855,0.0681,-50.3,-36.2,0,24.7,59.7,35.9,0.9638,0.9486,0.9668,False
SITE_07_P07_A,SITE_07_P07_A_W132,1310,1320,during,zone_d,72.4,828.7,36.2,43.3,0.28222,0.20246,0.24038,0.2373,0.03764,0.0332,0.1244,0.1379,0.0363,-46.1,-32.3,0,24.7,59.7,36.6,0.9858,0.9254,0.9661,False
SITE_07_P07_A,SITE_07_P07_A_W133,1320,1330,during,zone_d,69.6,862.2,45.9,62.9,0.30496,0.18718,0.23943,0.22635,0.04208,0.0286,0.1243,0.1107,0.1062,-48.2,-36.1,0,24.9,59.8,39.3,0.9595,0.9654,0.9812,False
SITE_07_P07_A,SITE_07_P07_A_W134,1330,1340,during,zone_d,63.5,944.6,33.1,40.3,0.28126,0.19321,0.25895,0.21193,0.05465,0.053,0.168,0.1126,0.012,-48.6,-34.7,0,24.6,59.4,40.6,0.9785,0.8965,0.9887,False
SITE_07_P07_A,SITE_07_P07_A_W135,1340,1350,during,zone_d,66.8,898.6,31.8,38.8,0.30911,0.21468,0.22798,0.19807,0.05016,0.0435,0.1573,0.1211,0.0053,-47.6,-38.0,0,25.0,59.8,39.6,0.9901,0.9443,0.9789,False
SITE_07_P07_A,SITE_07_P07_A_W136,1350,1360,during,zone_d,69.0,869.3,40.8,46.3,0.34404,0.18977,0.23207,0.19093,0.04319,0.0459,0.1183,0.0967,0.0223,-47.0,-36.8,0,24.6,59.8,39.4,0.976,0.9328,0.9591,False
SITE_07_P07_A,SITE_07_P07_A_W137,1360,1370,during,zone_d,69.9,858.8,32.3,42.1,0.29599,0.19825,0.25913,0.19322,0.0534,0.0267,0.1051,0.1142,0.0494,-47.2,-36.8,0,24.9,59.7,36.2,0.9505,0.8922,0.9739,False
SITE_07_P07_A,SITE_07_P07_A_W138,1370,1380,during,zone_d,70.3,854.0,28.0,27.5,0.27445,0.19877,0.26633,0.21078,0.04967,0.0686,0.255,0.148,0.0552,-46.4,-33.0,0,25.0,59.3,39.2,0.9954,0.9182,0.9909,False
SITE_07_P07_A,SITE_07_P07_A_W139,1380,1390,during,zone_d,69.8,859.7,37.9,47.6,0.30732,0.1899,0.26581,0.19721,0.03976,0.0629,0.202,0.1444,0.0719,-49.9,-37.1,0,25.2,60.0,36.6,0.9545,0.9534,0.9951,False
SITE_07_P07_A,SITE_07_P07_A_W140,1390,1400,during,zone_d,66.6,900.9,35.7,34.6,0.26889,0.23094,0.23749,0.21652,0.04617,0.063,0.2041,0.1288,0.0136,-46.1,-29.4,1,25.3,60.2,38.7,0.9919,0.9575,0.9843,False
SITE_07_P07_A,SITE_07_P07_A_W141,1400,1410,during,zone_d,71.3,841.2,41.5,54.1,0.30424,0.20799,0.22112,0.21086,0.05579,0.0586,0.1586,0.0812,0.0246,-46.0,-35.5,0,25.1,60.8,41.2,0.9564,0.9722,0.9697,False
SITE_07_P07_A,SITE_07_P07_A_W142,1410,1420,during,zone_d,67.8,885.5,36.5,40.2,0.26809,0.22074,0.28287,0.19765,0.03064,0.0337,0.123,0.0838,0.0709,-45.9,-35.2,0,25.0,60.6,40.6,0.9609,0.9696,0.9923,False
SITE_07_P07_A,SITE_07_P07_A_W143,1420,1430,during,zone_d,67.7,885.8,36.3,44.7,0.29431,0.20763,0.26746,0.18196,0.04864,0.0417,0.1391,0.0775,0.0463,-43.9,-31.6,0,24.8,60.1,42.7,0.9707,0.9379,0.9801,False
SITE_07_P07_A,SITE_07_P07_A_W144,1430,1440,during,zone_d,68.8,871.6,49.7,54.9,0.29538,0.2007,0.26228,0.1791,0.06253,0.05,0.1807,0.0945,0.0074,-49.5,-35.9,0,25.0,60.3,38.9,0.946,0.961,0.9873,False
SITE_07_P07_A,SITE_07_P07_A_W145,1440,1450,during,zone_d,70.6,849.8,39.9,49.8,0.2821,0.20928,0.25004,0.20537,0.0532,0.0534,0.1427,0.1321,0.0764,-49.8,-38.5,0,25.2,60.4,39.6,0.9564,0.9711,0.988,False
SITE_07_P07_A,SITE_07_P07_A_W146,1450,1460,during,zone_d,71.1,843.6,44.2,56.1,0.28913,0.17746,0.2631,0.22069,0.04962,0.0619,0.2479,0.1796,0.1386,-46.9,-36.0,0,25.3,60.2,36.1,0.9505,0.9374,0.9929,False
SITE_07_P07_A,SITE_07_P07_A_W147,1460,1470,during,zone_d,69.9,858.5,38.3,50.9,0.25969,0.22792,0.23336,0.23036,0.04867,0.0604,0.2709,0.2006,0.0122,-51.4,-37.1,0,25.6,60.2,34.4,0.9595,0.9151,0.9778,False
SITE_07_P07_A,SITE_07_P07_A_W148,1470,1480,during,zone_d,73.8,813.0,37.8,50.5,0.28739,0.20775,0.25109,0.20008,0.05369,0.0601,0.1519,0.1746,0.0107,-47.1,-32.2,0,25.9,59.7,36.0,0.963,0.9592,0.9842,False
SITE_07_P07_A,SITE_07_P07_A_W149,1480,1490,during,zone_d,72.8,823.6,47.8,58.1,0.2871,0.2154,0.2294,0.21315,0.05496,0.0457,0.1987,0.0844,0.0574,-47.2,-33.3,0,25.8,59.2,35.3,0.9476,1.0,0.9663,False
SITE_07_P07_A,SITE_07_P07_A_W150,1490,1500,during,zone_d,68.7,872.9,38.4,48.8,0.29688,0.20321,0.25936,0.19914,0.0414,0.0458,0.1769,0.085,0.0487,-48.1,-33.3,0,25.9,59.8,37.2,0.9599,0.9544,0.9857,False
SITE_07_P07_A,SITE_07_P07_A_W151,1500,1510,after,recovery_station,69.3,865.5,36.3,47.0,0.30949,0.20784,0.25817,0.18324,0.04126,0.0624,0.267,0.1162,0.0269,-46.3,-32.8,0,25.7,59.6,34.4,0.9544,0.8863,0.9805,False
SITE_07_P07_A,SITE_07_P07_A_W152,1510,1520,after,recovery_station,66.1,907.2,32.3,42.8,0.28479,0.19628,0.24193,0.21395,0.06305,0.0434,0.1688,0.0664,0.0306,-49.3,-38.0,0,25.7,58.9,31.8,0.9319,0.9192,0.9708,False
SITE_07_P07_A,SITE_07_P07_A_W153,1520,1530,after,recovery_station,70.8,847.1,27.8,32.6,0.29826,0.20869,0.25803,0.19508,0.03993,0.0974,0.3781,0.2498,0.023,-49.2,-39.7,0,25.6,59.0,32.3,0.9414,0.9074,0.9839,False
SITE_07_P07_A,SITE_07_P07_A_W154,1530,1540,after,recovery_station,67.6,887.8,36.9,49.0,0.29377,0.19209,0.2692,0.19795,0.04699,0.044,0.1407,0.0658,0.0406,-49.2,-39.7,0,25.5,59.2,36.8,0.9498,0.9537,0.9878,False
SITE_07_P07_A,SITE_07_P07_A_W155,1540,1550,after,recovery_station,65.5,915.8,37.8,45.1,0.28894,0.20164,0.26151,0.18834,0.05957,0.0307,0.1342,0.0409,0.0944,-45.5,-36.3,0,25.6,59.4,38.2,0.9649,0.9432,0.9849,False
SITE_07_P07_A,SITE_07_P07_A_W156,1550,1560,after,recovery_station,68.9,870.3,40.3,49.9,0.31404,0.16806,0.27578,0.19717,0.04494,0.0289,0.1129,0.0418,0.0094,-44.2,-29.8,0,25.7,59.5,40.0,0.9849,0.9442,0.9903,False
SITE_07_P07_A,SITE_07_P07_A_W157,1560,1570,after,recovery_station,70.2,854.5,40.2,54.7,0.29611,0.18725,0.26408,0.19567,0.05689,0.088,0.3772,0.2414,0.0654,-45.1,-31.4,0,25.8,60.1,38.0,0.9407,0.9204,0.9628,False
SITE_07_P07_A,SITE_07_P07_A_W158,1570,1580,after,recovery_station,72.8,824.0,56.1,64.4,0.31769,0.1852,0.24706,0.19959,0.05045,0.045,0.1745,0.0676,0.1125,-45.5,-35.9,0,25.7,60.2,38.4,0.9377,0.9738,0.9585,False
SITE_07_P07_A,SITE_07_P07_A_W159,1580,1590,after,recovery_station,73.1,820.9,33.1,39.3,0.31808,0.19793,0.23311,0.20557,0.04532,0.0394,0.1179,0.052,0.1167,-47.1,-34.0,0,25.9,60.2,38.6,0.9847,0.9163,0.9957,False
SITE_07_P07_A,SITE_07_P07_A_W160,1590,1600,after,recovery_station,74.9,801.5,41.2,49.7,0.31846,0.20962,0.23907,0.19958,0.03327,0.0278,0.1186,0.0339,0.0486,-45.1,-34.7,0,25.8,60.6,38.6,0.9831,0.9318,0.9897,False
SITE_07_P07_A,SITE_07_P07_A_W161,1600,1610,after,recovery_station,70.8,847.5,51.5,56.8,0.25524,0.20961,0.27899,0.21334,0.04283,0.0482,0.214,0.1425,0.0243,-45.4,-31.8,0,25.7,61.3,37.8,0.9467,0.9951,0.9724,False
SITE_07_P07_A,SITE_07_P07_A_W162,1610,1620,after,recovery_station,71.6,838.4,46.0,52.0,0.27104,0.21819,0.2581,0.20486,0.04781,0.0388,0.1265,0.0442,0.0028,-47.1,-33.7,0,25.6,61.5,42.8,0.9444,0.9545,0.9752,False
SITE_07_P07_A,SITE_07_P07_A_W163,1620,1630,after,recovery_station,73.4,816.9,40.7,55.3,0.30874,0.1764,0.22328,0.23967,0.05191,0.0716,0.2487,0.1405,0.182,-46.3,-32.8,0,25.9,61.2,38.5,0.9612,0.9399,0.9728,False
SITE_07_P07_A,SITE_07_P07_A_W164,1630,1640,after,recovery_station,73.7,814.2,34.7,40.2,0.29475,0.19086,0.24122,0.22562,0.04755,0.0482,0.2098,0.0989,0.2103,-44.8,-30.9,0,25.6,61.5,37.4,0.9543,0.9611,0.9669,False
SITE_07_P07_A,SITE_07_P07_A_W165,1640,1650,after,recovery_station,71.0,844.5,43.2,50.8,0.29665,0.18696,0.23755,0.22487,0.05397,0.0447,0.1613,0.0476,0.0293,-49.3,-34.5,0,25.7,61.6,37.2,0.9385,0.8992,0.9918,False
SITE_07_P07_A,SITE_07_P07_A_W166,1650,1660,after,recovery_station,71.3,841.4,43.9,48.1,0.28458,0.17078,0.27341,0.22025,0.05098,0.0291,0.1139,0.0493,0.0298,-46.2,-32.4,0,25.6,61.9,39.4,0.9748,0.962,0.9898,False
SITE_07_P07_A,SITE_07_P07_A_W167,1660,1670,after,recovery_station,75.9,790.8,38.4,42.7,0.23425,0.20442,0.27647,0.23327,0.05159,0.0508,0.2004,0.1805,0.1065,-48.3,-37.3,0,25.6,61.4,38.8,0.9405,0.9229,0.9685,False
SITE_07_P07_A,SITE_07_P07_A_W168,1670,1680,after,recovery_station,70.8,847.7,42.4,54.9,0.29533,0.18704,0.24022,0.22698,0.05043,0.005,0.0217,0.0057,0.0424,-45.0,-32.8,0,25.6,61.3,40.2,0.9797,0.9245,0.9875,False
SITE_07_P07_A,SITE_07_P07_A_W169,1680,1690,after,recovery_station,74.7,803.2,57.2,65.3,0.28526,0.21071,0.23647,0.20968,0.05788,0.0322,0.1148,0.0474,0.0425,-47.8,-37.2,0,25.4,61.1,36.2,0.957,0.9251,0.987,False
SITE_07_P07_A,SITE_07_P07_A_W170,1690,1700,after,recovery_station,67.6,887.9,41.6,48.2,0.2877,0.19506,0.25851,0.21378,0.04495,0.0102,0.0394,0.0317,0.0695,-47.5,-37.0,0,25.4,60.7,37.6,0.9545,0.9692,0.9915,False
SITE_07_P07_A,SITE_07_P07_A_W171,1700,1710,after,recovery_station,67.9,884.2,48.9,54.9,0.28041,0.19306,0.24125,0.22562,0.05966,0.0224,0.0649,0.0149,0.0755,-47.8,-35.5,0,25.6,61.7,39.5,0.9689,0.9228,0.9655,False
SITE_07_P07_A,SITE_07_P07_A_W172,1710,1720,after,recovery_station,66.8,898.2,40.2,49.7,0.26511,0.1811,0.27765,0.22325,0.05289,0.0414,0.1382,0.1093,0.0631,-45.4,-31.9,0,25.7,62.1,43.8,0.9678,0.9431,0.9711,False
SITE_07_P07_A,SITE_07_P07_A_W173,1720,1730,after,recovery_station,70.3,853.3,44.3,55.5,0.27218,0.21254,0.24076,0.21458,0.05993,0.0347,0.1281,0.0497,0.0233,-47.7,-35.7,0,25.4,61.7,39.7,0.9374,0.9699,0.9926,False
SITE_07_P07_A,SITE_07_P07_A_W174,1730,1740,after,recovery_station,72.7,825.8,44.9,55.9,0.29367,0.20757,0.23099,0.22656,0.04121,0.0156,0.0695,0.0287,0.1335,-46.1,-26.2,1,25.4,61.5,39.7,0.9498,0.927,0.9667,False
SITE_07_P07_A,SITE_07_P07_A_W175,1740,1750,after,recovery_station,70.3,853.8,52.3,60.7,0.266,0.23323,0.2483,0.21078,0.04169,0.0441,0.1604,0.0347,0.0067,-48.2,-35.9,0,25.3,61.9,35.8,0.9563,0.9062,0.9756,False
SITE_07_P07_A,SITE_07_P07_A_W176,1750,1760,after,recovery_station,71.5,839.7,44.3,50.1,0.30921,0.18633,0.24468,0.2035,0.05627,0.0235,0.0823,0.0336,0.0114,-50.4,-41.4,0,25.3,60.6,37.7,0.9449,0.9135,0.9899,False
SITE_07_P07_A,SITE_07_P07_A_W177,1760,1770,after,recovery_station,72.7,825.6,36.4,46.5,0.29454,0.19625,0.23832,0.21266,0.05822,0.0335,0.1265,0.0661,0.0417,-47.0,-35.3,0,25.4,60.6,40.3,0.9605,0.922,0.9842,False
SITE_07_P07_A,SITE_07_P07_A_W178,1770,1780,after,recovery_station,66.0,908.9,42.1,51.4,0.27084,0.21795,0.24242,0.20271,0.06609,0.0467,0.1628,0.0713,0.0851,-49.8,-39.3,0,25.4,59.9,37.6,0.9579,0.9869,0.9854,False
SITE_07_P07_A,SITE_07_P07_A_W179,1780,1790,after,recovery_station,71.1,844.0,41.5,53.6,0.2822,0.1967,0.2699,0.20034,0.05086,0.0477,0.1582,0.0817,0.0566,-46.4,-32.3,0,25.2,60.0,35.9,0.9674,0.9586,0.9873,False
SITE_07_P07_A,SITE_07_P07_A_W180,1790,1800,after,recovery_station,70.9,846.1,32.3,32.1,0.29518,0.19166,0.25246,0.18979,0.0709,0.034,0.1174,0.0953,0.097,-47.1,-33.4,0,25.2,59.9,37.8,0.9967,0.9606,0.9763,False
SITE_07_P08_A,SITE_07_P08_A_W001,0,10,before,baseline_station,75.0,799.6,40.0,56.9,0.29526,0.16712,0.2491,0.22934,0.05918,0.0396,0.1105,0.0267,0.0495,-48.1,-33.3,0,24.6,63.0,35.6,0.971,0.9281,0.9677,False
SITE_07_P08_A,SITE_07_P08_A_W002,10,20,before,baseline_station,73.6,815.0,24.3,38.9,0.27103,0.20602,0.24769,0.22905,0.0462,0.0585,0.2015,0.218,0.1106,-49.4,-37.4,0,24.5,62.8,36.2,0.9737,0.9691,0.9756,False
SITE_07_P08_A,SITE_07_P08_A_W003,20,30,before,baseline_station,72.7,825.8,34.8,56.1,0.2856,0.19701,0.20931,0.26111,0.04697,0.0544,0.2342,0.112,0.1318,-48.8,-35.0,0,24.5,62.8,35.1,0.9704,0.9794,0.9975,False
SITE_07_P08_A,SITE_07_P08_A_W004,30,40,before,baseline_station,74.6,804.1,36.7,61.6,0.27358,0.20247,0.21686,0.2563,0.0508,0.0336,0.1295,0.0191,0.0668,-46.5,-35.8,0,24.5,63.9,40.2,0.9405,0.9384,0.9844,False
SITE_07_P08_A,SITE_07_P08_A_W005,40,50,before,baseline_station,71.4,840.6,26.0,36.9,0.2633,0.18357,0.24401,0.25467,0.05445,0.0544,0.1546,0.1024,0.095,-49.5,-38.0,0,24.6,64.4,41.2,0.9638,0.9717,0.9731,False
SITE_07_P08_A,SITE_07_P08_A_W006,50,60,before,baseline_station,79.7,753.2,41.5,64.8,0.28491,0.18024,0.24923,0.23258,0.05303,0.05,0.1691,0.0151,0.0971,-44.2,-31.3,0,24.7,64.5,39.9,0.969,0.9468,0.9827,False
SITE_07_P08_A,SITE_07_P08_A_W007,60,70,before,baseline_station,77.2,777.6,36.8,54.6,0.28654,0.16689,0.25089,0.25254,0.04314,0.0368,0.1302,0.0755,0.0361,-47.1,-35.9,0,24.7,65.2,36.8,0.9538,0.9487,0.9821,False
SITE_07_P08_A,SITE_07_P08_A_W008,70,80,before,baseline_station,80.5,745.2,40.7,62.2,0.27114,0.18284,0.23637,0.2693,0.04035,0.0191,0.0554,0.0238,0.0144,-46.9,-35.9,0,24.6,65.0,40.7,0.9246,0.9077,0.9857,False
SITE_07_P08_A,SITE_07_P08_A_W009,80,90,before,baseline_station,72.7,825.6,32.1,56.8,0.26601,0.20458,0.2334,0.25752,0.0385,0.0513,0.1372,0.0289,0.0691,-45.9,-33.5,0,24.7,64.7,39.6,0.9542,0.9557,1.0,False
SITE_07_P08_A,SITE_07_P08_A_W010,90,100,before,baseline_station,74.4,807.0,30.8,54.9,0.28161,0.17985,0.265,0.23592,0.03763,0.0259,0.0708,0.0549,0.0152,-47.7,-37.2,0,24.5,65.1,37.2,0.9575,0.9606,0.9885,False
SITE_07_P08_A,SITE_07_P08_A_W011,100,110,before,baseline_station,79.5,755.0,41.4,56.2,0.29465,0.18582,0.24372,0.23718,0.03863,0.0508,0.1285,0.1268,0.0988,-48.4,-38.7,0,24.6,64.3,35.9,0.9472,0.9265,0.9903,False
SITE_07_P08_A,SITE_07_P08_A_W012,110,120,before,baseline_station,79.3,756.6,48.2,69.7,0.29283,0.18852,0.20371,0.26081,0.05413,0.0454,0.128,0.072,0.0112,-47.6,-32.9,0,24.6,64.2,40.3,0.9604,0.9159,1.0,False
SITE_07_P08_A,SITE_07_P08_A_W013,120,130,before,baseline_station,78.3,766.0,46.7,68.1,0.26804,0.19424,0.2474,0.24609,0.04423,0.0107,0.0329,0.0134,0.0565,-49.0,-34.8,0,24.6,64.1,37.5,0.9568,0.9309,0.995,False
SITE_07_P08_A,SITE_07_P08_A_W014,130,140,before,baseline_station,75.5,794.9,48.5,74.5,0.25968,0.18748,0.23274,0.26542,0.05468,0.0349,0.0964,0.0176,0.0455,-47.0,-33.4,0,24.6,64.0,36.0,0.9672,1.0,0.9923,False
SITE_07_P08_A,SITE_07_P08_A_W015,140,150,before,baseline_station,74.5,805.7,37.9,56.9,0.2856,0.19861,0.22673,0.24196,0.04709,0.0304,0.1324,0.0223,0.0164,-45.7,-35.4,0,24.5,64.5,34.3,0.9587,0.9589,0.9736,False
SITE_07_P08_A,SITE_07_P08_A_W016,150,160,before,baseline_station,76.5,784.3,57.9,82.2,0.29,0.18265,0.22812,0.25656,0.04267,0.0317,0.0922,0.035,0.0867,-47.8,-38.3,0,24.7,65.2,36.5,0.9604,0.9252,0.9812,False
SITE_07_P08_A,SITE_07_P08_A_W017,160,170,before,baseline_station,74.2,808.9,44.1,66.1,0.28005,0.21191,0.24709,0.21523,0.04572,0.0314,0.0945,0.0217,0.2021,-47.5,-35.0,0,24.5,65.1,39.7,0.9674,0.8614,0.9811,False
SITE_07_P08_A,SITE_07_P08_A_W018,170,180,before,baseline_station,68.6,874.7,39.2,63.2,0.27005,0.18336,0.25501,0.23765,0.05392,0.0438,0.1537,0.1048,0.0827,-49.8,-35.6,0,24.5,64.5,35.5,0.9395,0.8846,0.9836,False
SITE_07_P08_A,SITE_07_P08_A_W019,180,190,before,baseline_station,77.0,779.1,33.4,53.8,0.29774,0.17439,0.25332,0.22503,0.04952,0.0308,0.1382,0.0074,0.0561,-45.6,-35.0,0,24.4,65.1,38.6,0.9503,0.9234,0.9862,False
SITE_07_P08_A,SITE_07_P08_A_W020,190,200,before,baseline_station,74.9,801.6,38.6,56.6,0.32281,0.17012,0.2083,0.24085,0.05793,0.0336,0.0844,0.0927,0.0479,-47.1,-36.3,0,24.3,64.5,40.5,0.9642,0.9775,0.9756,False
SITE_07_P08_A,SITE_07_P08_A_W021,200,210,before,baseline_station,74.1,810.0,19.2,32.7,0.27266,0.1925,0.2674,0.21976,0.04767,0.0381,0.1618,0.0406,0.0677,-45.5,-31.9,0,24.4,64.5,39.4,0.9562,0.8764,0.9859,False
SITE_07_P08_A,SITE_07_P08_A_W022,210,220,before,baseline_station,66.6,901.0,28.9,39.1,0.28208,0.19848,0.22165,0.25813,0.03966,0.0356,0.114,0.0242,0.0111,-46.1,-35.4,0,24.3,64.8,40.5,0.9289,0.9313,0.9937,False
SITE_07_P08_A,SITE_07_P08_A_W023,220,230,before,baseline_station,75.2,797.9,37.3,63.5,0.27383,0.19173,0.24315,0.24845,0.04284,0.0369,0.1198,0.1024,0.0929,-43.8,-30.9,0,24.1,64.1,40.2,0.9506,0.9562,0.984,False
SITE_07_P08_A,SITE_07_P08_A_W024,230,240,before,baseline_station,71.8,836.1,37.4,59.5,0.27935,0.19951,0.21937,0.24603,0.05574,0.0291,0.1042,0.0323,0.0089,-49.4,-39.1,0,24.0,63.4,39.8,0.9725,0.9176,0.9983,False
SITE_07_P08_A,SITE_07_P08_A_W025,240,250,before,baseline_station,75.8,791.4,38.3,58.5,0.26482,0.17772,0.23756,0.27327,0.04663,0.0139,0.0554,0.031,0.036,-48.9,-36.3,0,24.0,63.3,36.9,0.9633,0.9278,0.9908,False
SITE_07_P08_A,SITE_07_P08_A_W026,250,260,before,baseline_station,78.4,765.6,30.4,51.4,0.26482,0.19785,0.23437,0.25453,0.04842,0.0289,0.113,0.0595,0.1415,-46.9,-33.7,0,24.1,63.2,43.7,0.9627,0.9379,0.9744,False
SITE_07_P08_A,SITE_07_P08_A_W027,260,270,before,baseline_station,75.4,795.4,38.8,57.9,0.26563,0.17733,0.23202,0.28102,0.04399,0.0144,0.0463,0.0153,0.0155,-46.7,-32.2,0,24.3,63.0,40.9,0.964,0.924,0.9683,False
SITE_07_P08_A,SITE_07_P08_A_W028,270,280,before,baseline_station,71.9,834.5,39.8,66.3,0.27055,0.19757,0.23863,0.24734,0.04591,0.0476,0.1339,0.114,0.02,-46.3,-32.9,0,24.6,62.9,44.1,0.9759,0.952,0.978,False
SITE_07_P08_A,SITE_07_P08_A_W029,280,290,before,baseline_station,77.0,779.5,32.7,47.1,0.2973,0.2031,0.21712,0.23737,0.04511,0.0506,0.1267,0.0569,0.0333,-47.9,-36.4,0,24.8,62.7,40.7,0.9458,0.984,0.9839,False
SITE_07_P08_A,SITE_07_P08_A_W030,290,300,before,baseline_station,73.0,821.4,27.4,47.6,0.27945,0.18329,0.23904,0.25436,0.04386,0.0319,0.1206,0.0971,0.0524,-46.9,-36.7,0,24.7,62.8,40.0,0.9512,0.9444,0.9688,False
SITE_07_P08_A,SITE_07_P08_A_W031,300,310,during,zone_a,77.6,772.8,37.4,56.3,0.2711,0.17974,0.27186,0.24065,0.03665,0.0265,0.0846,0.0987,0.0074,-47.8,-28.3,1,24.6,62.5,42.0,0.985,0.9352,0.9647,False
SITE_07_P08_A,SITE_07_P08_A_W032,310,320,during,zone_a,74.7,803.6,31.5,48.9,0.26409,0.182,0.26651,0.23079,0.05662,0.049,0.1603,0.1505,0.0696,-48.4,-35.3,0,24.6,61.7,41.5,0.933,0.9209,0.9852,False
SITE_07_P08_A,SITE_07_P08_A_W033,320,330,during,zone_a,77.4,774.9,34.3,54.9,0.28769,0.17608,0.25115,0.22742,0.05766,0.0526,0.2317,0.1449,0.0393,-45.6,-36.4,0,24.9,62.3,40.7,0.9359,0.9923,1.0,False
SITE_07_P08_A,SITE_07_P08_A_W034,330,340,during,zone_a,77.4,775.3,36.0,43.3,0.27589,0.19181,0.24723,0.23858,0.0465,0.0679,0.1768,0.1594,0.1646,-44.7,-30.9,0,24.8,62.6,38.7,0.9299,0.9335,0.9797,False
SITE_07_P08_A,SITE_07_P08_A_W035,340,350,during,zone_a,78.0,769.1,20.0,29.9,0.25241,0.18807,0.25331,0.251,0.0552,0.1225,0.3592,0.3937,0.0307,-47.4,-37.9,0,24.4,63.1,38.5,0.9182,0.8863,0.9878,False
SITE_07_P08_A,SITE_07_P08_A_W036,350,360,during,zone_a,76.6,782.9,31.5,47.3,0.27546,0.19708,0.23651,0.25388,0.03707,0.0493,0.1463,0.1095,0.0138,-49.1,-35.8,0,24.3,63.5,37.4,0.9921,0.9184,0.9871,False
SITE_07_P08_A,SITE_07_P08_A_W037,360,370,during,zone_a,77.9,769.9,31.2,50.6,0.28731,0.19863,0.23836,0.23773,0.03797,0.0883,0.2537,0.2224,0.0292,-47.2,-37.1,0,24.5,63.9,37.9,0.9418,0.9349,0.9961,False
SITE_07_P08_A,SITE_07_P08_A_W038,370,380,during,zone_a,72.8,824.3,19.3,35.6,0.28856,0.20154,0.24801,0.23322,0.02867,0.0619,0.2548,0.1413,0.0181,-48.6,-39.1,0,24.5,64.0,36.9,0.9814,0.9875,0.9751,False
SITE_07_P08_A,SITE_07_P08_A_W039,380,390,during,zone_a,74.6,804.5,43.8,69.9,0.28913,0.19131,0.24328,0.24534,0.03093,0.0437,0.1932,0.096,0.02,-46.7,-34.0,0,24.4,64.0,38.2,0.9476,0.97,0.9768,False
SITE_07_P08_A,SITE_07_P08_A_W040,390,400,during,zone_a,77.9,770.6,35.8,57.1,0.29803,0.18601,0.24297,0.22947,0.04352,0.0249,0.1035,0.0842,0.1483,-49.6,-40.2,0,24.5,63.8,37.0,0.9448,0.9451,0.9734,False
